Query Name	Rank	TF	Score	Library	Overlapping_Genes
adipose - post-fed reversed, down	1242	AEBP1	953.0	ARCHS4 Coexpression,399;GTEx Coexpression,1507	NFATC4
adipose - post-fed reversed, down	1243	CCDC17	953.0	ARCHS4 Coexpression,946;GTEx Coexpression,960	
adipose - post-fed reversed, down	1244	ZNF860	953.5	ARCHS4 Coexpression,1277;GTEx Coexpression,630	
adipose - post-fed reversed, down	1245	ALX1	953.7	ARCHS4 Coexpression,648;Enrichr Queries,1100;GTEx Coexpression,1113	
adipose - post-fed reversed, down	1246	TBX18	954.3	ARCHS4 Coexpression,276;Enrichr Queries,1174;GTEx Coexpression,1413	NFATC4
adipose - post-fed reversed, down	1247	MLXIPL	954.3	ARCHS4 Coexpression,1090;Enrichr Queries,1025;GTEx Coexpression,748	
adipose - post-fed reversed, down	1248	ZFP62	955.3	ARCHS4 Coexpression,1538;Enrichr Queries,736;GTEx Coexpression,592	
adipose - post-fed reversed, down	1249	TERB1	958.5	ARCHS4 Coexpression,1572;GTEx Coexpression,345	ATP8B3
adipose - post-fed reversed, down	1250	SP140L	958.5	ARCHS4 Coexpression,591;GTEx Coexpression,1326	CCDC88B
adipose - post-fed reversed, down	1251	ZBED9	959.5	ARCHS4 Coexpression,976;GTEx Coexpression,943	
adipose - post-fed reversed, down	1252	ZNF91	959.7	ARCHS4 Coexpression,1281;Enrichr Queries,1231;GTEx Coexpression,367	NEURL4
adipose - post-fed reversed, down	1253	NKX23	960.0	ARCHS4 Coexpression,1517;GTEx Coexpression,403	
adipose - post-fed reversed, down	1254	TBX15	960.0	ARCHS4 Coexpression,749;Enrichr Queries,910;GTEx Coexpression,1221	
adipose - post-fed reversed, down	1255	PLAGL1	960.0	ARCHS4 Coexpression,817;Enrichr Queries,986;GTEx Coexpression,1077	
adipose - post-fed reversed, down	1256	LHX1	960.0	ARCHS4 Coexpression,666;Enrichr Queries,1254	
adipose - post-fed reversed, down	1257	PURG	960.0	ARCHS4 Coexpression,1108;GTEx Coexpression,812	
adipose - post-fed reversed, down	1258	ZKSCAN7	961.0	ARCHS4 Coexpression,801;GTEx Coexpression,1121	
adipose - post-fed reversed, down	1259	PRDM13	961.0	ARCHS4 Coexpression,783;Enrichr Queries,1191;GTEx Coexpression,909	
adipose - post-fed reversed, down	1260	RFX6	961.3	ARCHS4 Coexpression,835;Enrichr Queries,583;GTEx Coexpression,1466	
adipose - post-fed reversed, down	1261	ZNF587B	961.5	ARCHS4 Coexpression,1495;GTEx Coexpression,428	
adipose - post-fed reversed, down	1262	ZGLP1	962.0	ARCHS4 Coexpression,1554;GTEx Coexpression,370	NEURL4
adipose - post-fed reversed, down	1263	HOXB5	962.0	ARCHS4 Coexpression,1271;Enrichr Queries,934;GTEx Coexpression,681	
adipose - post-fed reversed, down	1264	ZNF716	962.3	ARCHS4 Coexpression,1451;Enrichr Queries,181;GTEx Coexpression,1255	
adipose - post-fed reversed, down	1265	RHOXF2	963.3	ARCHS4 Coexpression,1059;Enrichr Queries,478;GTEx Coexpression,1353	
adipose - post-fed reversed, down	1266	ZNF735	963.5	ARCHS4 Coexpression,1171;GTEx Coexpression,756	
adipose - post-fed reversed, down	1267	LHX3	963.7	ARCHS4 Coexpression,506;Enrichr Queries,1328;GTEx Coexpression,1057	CDC42BPG
adipose - post-fed reversed, down	1268	NR1D2	964.0	ARCHS4 Coexpression,1073;Enrichr Queries,898;GTEx Coexpression,921	
adipose - post-fed reversed, down	1269	HOXB1	964.0	ARCHS4 Coexpression,776;Enrichr Queries,1190;GTEx Coexpression,926	
adipose - post-fed reversed, down	1270	ZBTB1	964.3	ARCHS4 Coexpression,1301;Enrichr Queries,347;GTEx Coexpression,1245	
adipose - post-fed reversed, down	1271	ZNF100	965.0	ARCHS4 Coexpression,1531;Enrichr Queries,1160;GTEx Coexpression,204	AHCTF1
adipose - post-fed reversed, down	1272	ZNF197	965.0	ARCHS4 Coexpression,1519;Enrichr Queries,1234;ReMap ChIP-seq,209;GTEx Coexpression,898	WDR90
adipose - post-fed reversed, down	1273	NKX24	965.0	ARCHS4 Coexpression,872;GTEx Coexpression,1058	
adipose - post-fed reversed, down	1274	BPTF	965.5	ARCHS4 Coexpression,906;GTEx Coexpression,1025	
adipose - post-fed reversed, down	1275	SOX1	966.0	ARCHS4 Coexpression,203;Enrichr Queries,1378;GTEx Coexpression,1317	LLGL1,NFATC4
adipose - post-fed reversed, down	1276	MYF6	966.3	ARCHS4 Coexpression,846;Enrichr Queries,908;GTEx Coexpression,1145	
adipose - post-fed reversed, down	1277	ZNF772	966.7	ARCHS4 Coexpression,1564;Enrichr Queries,431;GTEx Coexpression,905	
adipose - post-fed reversed, down	1278	PAX2	966.7	ARCHS4 Coexpression,1005;Enrichr Queries,1281;GTEx Coexpression,614	
adipose - post-fed reversed, down	1279	ZNF841	967.3	ARCHS4 Coexpression,1165;Enrichr Queries,463;GTEx Coexpression,1274	
adipose - post-fed reversed, down	1280	MYF5	967.7	ARCHS4 Coexpression,827;Enrichr Queries,847;GTEx Coexpression,1229	
adipose - post-fed reversed, down	1281	INSM1	968.7	ARCHS4 Coexpression,1060;Enrichr Queries,577;GTEx Coexpression,1269	
adipose - post-fed reversed, down	1282	ZBTB10	970.0	ARCHS4 Coexpression,1233;Enrichr Queries,558;GTEx Coexpression,1119	
adipose - post-fed reversed, down	1283	ZNF880	970.0	ARCHS4 Coexpression,346;GTEx Coexpression,1594	NEURL4
adipose - post-fed reversed, down	1284	FOXR2	970.7	ARCHS4 Coexpression,1367;Enrichr Queries,1318;GTEx Coexpression,227	ATP8B3
adipose - post-fed reversed, down	1285	HSFY1	971.5	ARCHS4 Coexpression,699;GTEx Coexpression,1244	
adipose - post-fed reversed, down	1286	ZNF268	971.7	ARCHS4 Coexpression,1319;Enrichr Queries,21;GTEx Coexpression,1575	AHCTF1
adipose - post-fed reversed, down	1287	MIXL1	973.3	ARCHS4 Coexpression,1049;Enrichr Queries,1136;GTEx Coexpression,735	
adipose - post-fed reversed, down	1288	FOXE3	974.3	ARCHS4 Coexpression,207;Enrichr Queries,1398;GTEx Coexpression,1318	NEURL4,LLGL1
adipose - post-fed reversed, down	1289	PRRX2	974.7	ARCHS4 Coexpression,314;Enrichr Queries,1014;GTEx Coexpression,1596	NFATC4
adipose - post-fed reversed, down	1290	ZNF90	977.0	ARCHS4 Coexpression,416;Enrichr Queries,1220;GTEx Coexpression,1295	NEURL4
adipose - post-fed reversed, down	1291	DRAP1	978.0	ARCHS4 Coexpression,785;Enrichr Queries,1031;GTEx Coexpression,1118	
adipose - post-fed reversed, down	1292	ZNF616	978.3	ARCHS4 Coexpression,315;Enrichr Queries,1156;GTEx Coexpression,1464	NEURL4
adipose - post-fed reversed, down	1293	OLIG1	978.7	ARCHS4 Coexpression,1626;Enrichr Queries,1201;GTEx Coexpression,109	LLGL1
adipose - post-fed reversed, down	1294	DMRTA2	980.0	ARCHS4 Coexpression,814;Enrichr Queries,1135;GTEx Coexpression,991	
adipose - post-fed reversed, down	1295	ZNF134	980.0	ARCHS4 Coexpression,1558;Enrichr Queries,879;GTEx Coexpression,503	
adipose - post-fed reversed, down	1296	SP9	981.0	ARCHS4 Coexpression,917;GTEx Coexpression,1045	
adipose - post-fed reversed, down	1297	ZNF75D	981.3	ARCHS4 Coexpression,372;Enrichr Queries,1284;GTEx Coexpression,1288	MLLT6
adipose - post-fed reversed, down	1298	FOXS1	981.7	ARCHS4 Coexpression,111;Enrichr Queries,1297;GTEx Coexpression,1537	NDUFA4L2,NFATC4
adipose - post-fed reversed, down	1299	HSFX2	983.0	ARCHS4 Coexpression,983	
adipose - post-fed reversed, down	1300	DMRT3	983.0	ARCHS4 Coexpression,1368;Enrichr Queries,1375;GTEx Coexpression,206	WDR90
adipose - post-fed reversed, down	1301	ZNF697	983.3	ARCHS4 Coexpression,853;Enrichr Queries,562;GTEx Coexpression,1535	
adipose - post-fed reversed, down	1302	ZNF714	983.3	ARCHS4 Coexpression,1608;Enrichr Queries,906;GTEx Coexpression,436	
adipose - post-fed reversed, down	1303	ZNF813	983.5	ARCHS4 Coexpression,1523;GTEx Coexpression,444	
adipose - post-fed reversed, down	1304	OTX2	984.0	ARCHS4 Coexpression,1381;Enrichr Queries,1306;ReMap ChIP-seq,275;GTEx Coexpression,974	
adipose - post-fed reversed, down	1305	RORB	984.3	ARCHS4 Coexpression,934;Enrichr Queries,650;GTEx Coexpression,1369	
adipose - post-fed reversed, down	1306	KLF8	984.7	ARCHS4 Coexpression,1254;Enrichr Queries,998;GTEx Coexpression,702	
adipose - post-fed reversed, down	1307	GCM2	989.0	ARCHS4 Coexpression,638;Enrichr Queries,1305;GTEx Coexpression,1024	
adipose - post-fed reversed, down	1308	UNCX	989.7	ARCHS4 Coexpression,1196;Enrichr Queries,1321;GTEx Coexpression,452	
adipose - post-fed reversed, down	1309	ZKSCAN8	992.0	ARCHS4 Coexpression,1069;GTEx Coexpression,915	
adipose - post-fed reversed, down	1310	ZNF408	993.7	ARCHS4 Coexpression,845;Enrichr Queries,789;GTEx Coexpression,1347	
adipose - post-fed reversed, down	1311	FOXI1	996.3	ARCHS4 Coexpression,954;Enrichr Queries,1200;GTEx Coexpression,835	
adipose - post-fed reversed, down	1312	BARHL2	998.3	ARCHS4 Coexpression,1179;Enrichr Queries,1374;GTEx Coexpression,442	
adipose - post-fed reversed, down	1313	ZNF597	1000.0	ARCHS4 Coexpression,1343;Enrichr Queries,1236;GTEx Coexpression,421	
adipose - post-fed reversed, down	1314	GLIS1	1002.0	ARCHS4 Coexpression,316;Enrichr Queries,1248;GTEx Coexpression,1442	NFATC4
adipose - post-fed reversed, down	1315	ATOH1	1004.0	ARCHS4 Coexpression,474;Enrichr Queries,1264;GTEx Coexpression,1273	CDC42BPG
adipose - post-fed reversed, down	1316	PAX7	1005.0	ARCHS4 Coexpression,597;Enrichr Queries,1103;GTEx Coexpression,1315	NFATC4
adipose - post-fed reversed, down	1317	MSC	1006.0	ARCHS4 Coexpression,916;Enrichr Queries,626;GTEx Coexpression,1475	
adipose - post-fed reversed, down	1318	ZNF528	1006.0	ARCHS4 Coexpression,1072;Enrichr Queries,632;GTEx Coexpression,1314	
adipose - post-fed reversed, down	1319	ZBTB6	1006.0	ARCHS4 Coexpression,717;Enrichr Queries,1029;GTEx Coexpression,1272	
adipose - post-fed reversed, down	1320	ZNF184	1007.0	ARCHS4 Coexpression,1314;Enrichr Queries,315;GTEx Coexpression,1391	
adipose - post-fed reversed, down	1321	ZNF189	1007.0	ARCHS4 Coexpression,907;Enrichr Queries,1126;GTEx Coexpression,988	
adipose - post-fed reversed, down	1322	ZNF287	1008.0	ARCHS4 Coexpression,1269;Enrichr Queries,520;GTEx Coexpression,1235	
adipose - post-fed reversed, down	1323	HOXA7	1010.0	ARCHS4 Coexpression,1190;Enrichr Queries,921;GTEx Coexpression,920	
adipose - post-fed reversed, down	1324	LMX1A	1012.0	ARCHS4 Coexpression,959;Enrichr Queries,915;GTEx Coexpression,1161	
adipose - post-fed reversed, down	1325	PRRX1	1012.0	ARCHS4 Coexpression,257;Enrichr Queries,1181;GTEx Coexpression,1598	NFATC4
adipose - post-fed reversed, down	1326	EBF3	1012.0	ARCHS4 Coexpression,780;Enrichr Queries,1030;GTEx Coexpression,1226	
adipose - post-fed reversed, down	1327	ZNF511	1013.0	ARCHS4 Coexpression,1037;Enrichr Queries,1266;GTEx Coexpression,736	
adipose - post-fed reversed, down	1328	LHX4	1013.0	ARCHS4 Coexpression,1249;Enrichr Queries,1048;GTEx Coexpression,743	
adipose - post-fed reversed, down	1329	LHX6	1014.0	ARCHS4 Coexpression,823;Enrichr Queries,840;GTEx Coexpression,1378	
adipose - post-fed reversed, down	1330	ZNF320	1014.0	ARCHS4 Coexpression,1161;Enrichr Queries,758;GTEx Coexpression,1122	
adipose - post-fed reversed, down	1331	FOXD4L3	1014.0	ARCHS4 Coexpression,724;Enrichr Queries,1355;GTEx Coexpression,963	
adipose - post-fed reversed, down	1332	ZNF14	1015.0	ARCHS4 Coexpression,330;Enrichr Queries,1326;GTEx Coexpression,1389	NEURL4
adipose - post-fed reversed, down	1333	ZNF563	1015.0	ARCHS4 Coexpression,951;Enrichr Queries,496;GTEx Coexpression,1599	
adipose - post-fed reversed, down	1334	DMRTA1	1016.0	ARCHS4 Coexpression,1244;Enrichr Queries,614;GTEx Coexpression,1189	
adipose - post-fed reversed, down	1335	ZIK1	1016.0	ARCHS4 Coexpression,1506;Enrichr Queries,983;GTEx Coexpression,558	
adipose - post-fed reversed, down	1336	NFIX	1017.0	ARCHS4 Coexpression,1434;Enrichr Queries,852;GTEx Coexpression,765	
adipose - post-fed reversed, down	1337	ZNF329	1017.0	ARCHS4 Coexpression,1581;Enrichr Queries,726;GTEx Coexpression,745	
adipose - post-fed reversed, down	1338	ZBTB38	1018.0	ARCHS4 Coexpression,612;Enrichr Queries,1079;GTEx Coexpression,1362	
adipose - post-fed reversed, down	1339	NANOGNB	1018.0	ARCHS4 Coexpression,838;GTEx Coexpression,1198	
adipose - post-fed reversed, down	1340	EN1	1018.0	ARCHS4 Coexpression,970;Enrichr Queries,1304;GTEx Coexpression,781	
adipose - post-fed reversed, down	1341	LCOR	1019.0	ARCHS4 Coexpression,1584;Enrichr Queries,326;GTEx Coexpression,1146	
adipose - post-fed reversed, down	1342	ZNF829	1020.0	ARCHS4 Coexpression,1116;Enrichr Queries,541;GTEx Coexpression,1402	
adipose - post-fed reversed, down	1343	TBX19	1020.0	ARCHS4 Coexpression,1300;Enrichr Queries,532;GTEx Coexpression,1227	
adipose - post-fed reversed, down	1344	THRA	1020.0	Literature ChIP-seq,152;ARCHS4 Coexpression,1597;Enrichr Queries,937;GTEx Coexpression,1394	
adipose - post-fed reversed, down	1345	ZNF502	1020.0	ARCHS4 Coexpression,952;Enrichr Queries,931;GTEx Coexpression,1177	
adipose - post-fed reversed, down	1346	ZNF101	1021.0	ARCHS4 Coexpression,1188;Enrichr Queries,1389;GTEx Coexpression,486	
adipose - post-fed reversed, down	1347	ZNF136	1022.0	ARCHS4 Coexpression,485;Enrichr Queries,1185;GTEx Coexpression,1395	NEURL4
adipose - post-fed reversed, down	1348	THAP4	1023.0	ARCHS4 Coexpression,1063;Enrichr Queries,514;GTEx Coexpression,1492	
adipose - post-fed reversed, down	1349	FEZF2	1024.0	ARCHS4 Coexpression,406;Enrichr Queries,1300;GTEx Coexpression,1365	NFATC4
adipose - post-fed reversed, down	1350	ETV7	1025.0	ARCHS4 Coexpression,689;Enrichr Queries,1400;GTEx Coexpression,985	
adipose - post-fed reversed, down	1351	ZNF57	1025.0	ARCHS4 Coexpression,1430;Enrichr Queries,1337;GTEx Coexpression,308	CDC42BPG
adipose - post-fed reversed, down	1352	NPAS3	1025.0	ARCHS4 Coexpression,1012;Enrichr Queries,582;GTEx Coexpression,1482	
adipose - post-fed reversed, down	1353	KLF7	1027.0	ARCHS4 Coexpression,870;Enrichr Queries,723;GTEx Coexpression,1488	
adipose - post-fed reversed, down	1354	TLX2	1029.0	ARCHS4 Coexpression,574;Enrichr Queries,1386;GTEx Coexpression,1127	NEURL4
adipose - post-fed reversed, down	1355	ZNF311	1029.0	ARCHS4 Coexpression,1613;Enrichr Queries,1404;GTEx Coexpression,71	NFATC4
adipose - post-fed reversed, down	1356	ZNF549	1031.0	ARCHS4 Coexpression,1103;Enrichr Queries,1364;GTEx Coexpression,625	
adipose - post-fed reversed, down	1357	LHX2	1031.0	ARCHS4 Coexpression,1309;Enrichr Queries,1164;ReMap ChIP-seq,278;GTEx Coexpression,1372	
adipose - post-fed reversed, down	1358	NPAS2	1031.0	ARCHS4 Coexpression,1075;Enrichr Queries,1112;GTEx Coexpression,906	
adipose - post-fed reversed, down	1359	ZNF484	1032.0	ARCHS4 Coexpression,1615;Enrichr Queries,702;GTEx Coexpression,778	
adipose - post-fed reversed, down	1360	TEAD1	1034.0	ARCHS4 Coexpression,1578;Enrichr Queries,988;ReMap ChIP-seq,267;GTEx Coexpression,1302	
adipose - post-fed reversed, down	1361	DRGX	1034.0	ARCHS4 Coexpression,565;Enrichr Queries,944;GTEx Coexpression,1593	CDC42BPG
adipose - post-fed reversed, down	1362	LEUTX	1035.0	ARCHS4 Coexpression,1393;Enrichr Queries,474;GTEx Coexpression,1238	
adipose - post-fed reversed, down	1363	ZNF626	1035.0	ARCHS4 Coexpression,446;Enrichr Queries,1138;GTEx Coexpression,1521	NEURL4
adipose - post-fed reversed, down	1364	FOXD4L1	1036.0	ARCHS4 Coexpression,1180;Enrichr Queries,1222;GTEx Coexpression,707	
adipose - post-fed reversed, down	1365	GMEB1	1037.0	ARCHS4 Coexpression,1358;Enrichr Queries,799;GTEx Coexpression,954	
adipose - post-fed reversed, down	1366	HES4	1038.0	ARCHS4 Coexpression,157;Enrichr Queries,1385;GTEx Coexpression,1572	LLGL1,NFATC4
adipose - post-fed reversed, down	1367	FEZF1	1039.0	ARCHS4 Coexpression,806;Enrichr Queries,1166;GTEx Coexpression,1144	
adipose - post-fed reversed, down	1368	ZNF572	1040.0	ARCHS4 Coexpression,1100;Enrichr Queries,437;GTEx Coexpression,1582	
adipose - post-fed reversed, down	1369	ZNF366	1041.0	ARCHS4 Coexpression,900;Enrichr Queries,1152;GTEx Coexpression,1072	
adipose - post-fed reversed, down	1370	ZNF844	1047.0	ARCHS4 Coexpression,1266;GTEx Coexpression,827	
adipose - post-fed reversed, down	1371	ZNF354C	1049.0	ARCHS4 Coexpression,1185;Enrichr Queries,685;GTEx Coexpression,1277	
adipose - post-fed reversed, down	1372	SHOX2	1049.0	ARCHS4 Coexpression,411;Enrichr Queries,1263;GTEx Coexpression,1473	NFATC4
adipose - post-fed reversed, down	1373	ZNF33A	1049.0	ARCHS4 Coexpression,1539;Enrichr Queries,24;GTEx Coexpression,1585	AHCTF1
adipose - post-fed reversed, down	1374	TEF	1050.0	ARCHS4 Coexpression,1482;Enrichr Queries,1002;GTEx Coexpression,665	
adipose - post-fed reversed, down	1375	ZBTB44	1050.0	ARCHS4 Coexpression,1400;Enrichr Queries,418;GTEx Coexpression,1332	
adipose - post-fed reversed, down	1376	MSX1	1050.0	ARCHS4 Coexpression,1065;Enrichr Queries,498;GTEx Coexpression,1587	
adipose - post-fed reversed, down	1377	ZNF239	1050.0	ARCHS4 Coexpression,884;Enrichr Queries,778;GTEx Coexpression,1489	
adipose - post-fed reversed, down	1378	GSC	1051.0	ARCHS4 Coexpression,618;Enrichr Queries,1361;GTEx Coexpression,1175	
adipose - post-fed reversed, down	1379	ZNF556	1052.0	ARCHS4 Coexpression,1474;Enrichr Queries,870;GTEx Coexpression,813	
adipose - post-fed reversed, down	1380	DPF3	1052.0	ARCHS4 Coexpression,810;Enrichr Queries,1017;GTEx Coexpression,1330	
adipose - post-fed reversed, down	1381	SPZ1	1053.0	ARCHS4 Coexpression,718;GTEx Coexpression,1388	
adipose - post-fed reversed, down	1382	ZNF774	1053.0	ARCHS4 Coexpression,1535;Enrichr Queries,303;GTEx Coexpression,1321	
adipose - post-fed reversed, down	1383	ZNF138	1056.0	ARCHS4 Coexpression,1545;Enrichr Queries,932;GTEx Coexpression,690	
adipose - post-fed reversed, down	1384	ZNF473	1056.0	ARCHS4 Coexpression,971;Enrichr Queries,1090;GTEx Coexpression,1107	
adipose - post-fed reversed, down	1385	ZNF480	1056.0	ARCHS4 Coexpression,1490;Enrichr Queries,743;GTEx Coexpression,935	
adipose - post-fed reversed, down	1386	NEUROG3	1057.0	ARCHS4 Coexpression,606;Enrichr Queries,1172;GTEx Coexpression,1393	
adipose - post-fed reversed, down	1387	ZNF470	1058.0	ARCHS4 Coexpression,1168;Enrichr Queries,630;GTEx Coexpression,1376	
adipose - post-fed reversed, down	1388	ZNF770	1058.0	ARCHS4 Coexpression,1186;Enrichr Queries,1159;GTEx Coexpression,830	
adipose - post-fed reversed, down	1389	DPF1	1059.0	ARCHS4 Coexpression,1408;Enrichr Queries,1070;GTEx Coexpression,699	
adipose - post-fed reversed, down	1390	SATB2	1061.0	ARCHS4 Coexpression,1246;Enrichr Queries,1133;GTEx Coexpression,803	
adipose - post-fed reversed, down	1391	ZFY	1062.0	ARCHS4 Coexpression,547;Enrichr Queries,1357;GTEx Coexpression,1281	AHCTF1
adipose - post-fed reversed, down	1392	ZNF737	1063.0	ARCHS4 Coexpression,1109;GTEx Coexpression,1016	
adipose - post-fed reversed, down	1393	ZBTB49	1069.0	ARCHS4 Coexpression,1145;GTEx Coexpression,993	
adipose - post-fed reversed, down	1394	TBX4	1070.0	ARCHS4 Coexpression,903;Enrichr Queries,1091;GTEx Coexpression,1215	
adipose - post-fed reversed, down	1395	ZNF34	1070.0	ARCHS4 Coexpression,830;Enrichr Queries,1064;GTEx Coexpression,1316	
adipose - post-fed reversed, down	1396	ZNF148	1071.0	ARCHS4 Coexpression,1542;Enrichr Queries,301;GTEx Coexpression,1370	
adipose - post-fed reversed, down	1397	ZFP69	1071.0	ARCHS4 Coexpression,750;GTEx Coexpression,1392	
adipose - post-fed reversed, down	1398	POU2AF1	1073.0	ARCHS4 Coexpression,1360;GTEx Coexpression,785	
adipose - post-fed reversed, down	1399	ZNF835	1073.0	ARCHS4 Coexpression,1565;Enrichr Queries,501;GTEx Coexpression,1153	
adipose - post-fed reversed, down	1400	SOHLH2	1074.0	ARCHS4 Coexpression,1110;Enrichr Queries,663;GTEx Coexpression,1448	
adipose - post-fed reversed, down	1401	HOXA3	1074.0	ARCHS4 Coexpression,863;Enrichr Queries,1176;GTEx Coexpression,1182	
adipose - post-fed reversed, down	1402	BATF2	1074.0	ARCHS4 Coexpression,704;Enrichr Queries,1224;GTEx Coexpression,1294	
adipose - post-fed reversed, down	1403	ZNF449	1074.0	ARCHS4 Coexpression,1603;Enrichr Queries,261;GTEx Coexpression,1358	
adipose - post-fed reversed, down	1404	ZNF81	1074.0	ARCHS4 Coexpression,1569;Enrichr Queries,783;GTEx Coexpression,871	
adipose - post-fed reversed, down	1405	GSC2	1075.0	ARCHS4 Coexpression,778;Enrichr Queries,1396;GTEx Coexpression,1050	
adipose - post-fed reversed, down	1406	ZNF285	1075.0	ARCHS4 Coexpression,1574;GTEx Coexpression,576	
adipose - post-fed reversed, down	1407	TBX1	1075.0	ARCHS4 Coexpression,1054;Enrichr Queries,1129;GTEx Coexpression,1042	
adipose - post-fed reversed, down	1408	NR1D1	1076.0	ARCHS4 Coexpression,1521;Enrichr Queries,912;GTEx Coexpression,795	
adipose - post-fed reversed, down	1409	MSGN1	1076.0	ARCHS4 Coexpression,1556;Enrichr Queries,773;GTEx Coexpression,899	
adipose - post-fed reversed, down	1410	ZNF784	1077.0	ARCHS4 Coexpression,1318;Enrichr Queries,1349;GTEx Coexpression,564	
adipose - post-fed reversed, down	1411	CCDC169SOHLH2	1077.0	ARCHS4 Coexpression,1077	
adipose - post-fed reversed, down	1412	ZNF519	1077.0	ARCHS4 Coexpression,1136;Enrichr Queries,1144;GTEx Coexpression,952	
adipose - post-fed reversed, down	1413	MBNL2	1078.0	ARCHS4 Coexpression,844;Enrichr Queries,960;GTEx Coexpression,1429	
adipose - post-fed reversed, down	1414	RBPJL	1078.0	ARCHS4 Coexpression,1403;Enrichr Queries,1290;GTEx Coexpression,540	
adipose - post-fed reversed, down	1415	ZNF571	1080.0	ARCHS4 Coexpression,1170;Enrichr Queries,810;GTEx Coexpression,1259	
adipose - post-fed reversed, down	1416	ZNF788P	1081.0	ARCHS4 Coexpression,1303;Enrichr Queries,1098;GTEx Coexpression,842	
adipose - post-fed reversed, down	1417	ZNF662	1082.0	ARCHS4 Coexpression,1499;Enrichr Queries,1336;GTEx Coexpression,411	
adipose - post-fed reversed, down	1418	SOHLH1	1083.0	ARCHS4 Coexpression,1412;Enrichr Queries,323;GTEx Coexpression,1513	
adipose - post-fed reversed, down	1419	ARID3B	1083.0	ARCHS4 Coexpression,862;GTEx Coexpression,1304	
adipose - post-fed reversed, down	1420	ZNF354A	1083.0	ARCHS4 Coexpression,1467;Enrichr Queries,1107;GTEx Coexpression,675	
adipose - post-fed reversed, down	1421	GBX1	1083.0	ARCHS4 Coexpression,809;Enrichr Queries,1368;GTEx Coexpression,1073	
adipose - post-fed reversed, down	1422	CREBL2	1087.0	ARCHS4 Coexpression,1460;Enrichr Queries,266;GTEx Coexpression,1534	
adipose - post-fed reversed, down	1423	ZNF436	1087.0	ARCHS4 Coexpression,1066;Enrichr Queries,862;GTEx Coexpression,1334	
adipose - post-fed reversed, down	1424	OTP	1089.0	ARCHS4 Coexpression,733;Enrichr Queries,1308;GTEx Coexpression,1225	
adipose - post-fed reversed, down	1425	HOXA13	1090.0	ARCHS4 Coexpression,808;Enrichr Queries,1299;GTEx Coexpression,1162	
adipose - post-fed reversed, down	1426	ZNF254	1090.0	ARCHS4 Coexpression,1483;Enrichr Queries,500;GTEx Coexpression,1287	
adipose - post-fed reversed, down	1427	AIRE	1091.0	ARCHS4 Coexpression,643;Enrichr Queries,1187;GTEx Coexpression,1443	
adipose - post-fed reversed, down	1428	ATMIN	1091.0	ARCHS4 Coexpression,1329;Enrichr Queries,625;GTEx Coexpression,1320	
adipose - post-fed reversed, down	1429	ZNF527	1091.0	ARCHS4 Coexpression,1496;Enrichr Queries,927;GTEx Coexpression,851	
adipose - post-fed reversed, down	1430	ZNF705B	1093.0	ARCHS4 Coexpression,684;GTEx Coexpression,1502	
adipose - post-fed reversed, down	1431	REXO4	1093.0	ARCHS4 Coexpression,732;GTEx Coexpression,1454	
adipose - post-fed reversed, down	1432	HOXA10	1095.0	ARCHS4 Coexpression,1359;Enrichr Queries,682;GTEx Coexpression,1243	
adipose - post-fed reversed, down	1433	ZNF730	1095.0	ARCHS4 Coexpression,1580;GTEx Coexpression,610	
adipose - post-fed reversed, down	1434	ARNT2	1096.0	ARCHS4 Coexpression,1491;Enrichr Queries,823;GTEx Coexpression,975	
adipose - post-fed reversed, down	1435	TBPL2	1098.0	ARCHS4 Coexpression,1573;GTEx Coexpression,622	
adipose - post-fed reversed, down	1436	ZXDB	1098.0	ARCHS4 Coexpression,1484;Enrichr Queries,777;GTEx Coexpression,1033	
adipose - post-fed reversed, down	1437	ZNF548	1099.0	ARCHS4 Coexpression,1316;Enrichr Queries,730;GTEx Coexpression,1252	
adipose - post-fed reversed, down	1438	KLF15	1100.0	ARCHS4 Coexpression,652;Enrichr Queries,1042;GTEx Coexpression,1605	
adipose - post-fed reversed, down	1439	ZNF107	1101.0	ARCHS4 Coexpression,1547;Enrichr Queries,508;GTEx Coexpression,1247	
adipose - post-fed reversed, down	1440	FOXB2	1101.0	ARCHS4 Coexpression,427;Enrichr Queries,1397;GTEx Coexpression,1479	CDC42BPG
adipose - post-fed reversed, down	1441	TGIF2LX	1101.0	ARCHS4 Coexpression,939;Enrichr Queries,774;GTEx Coexpression,1591	
adipose - post-fed reversed, down	1442	AEBP2	1103.0	ARCHS4 Coexpression,1438;Enrichr Queries,831;GTEx Coexpression,1041	
adipose - post-fed reversed, down	1443	ZNF688	1104.0	ARCHS4 Coexpression,1079;Enrichr Queries,1353;GTEx Coexpression,880	
adipose - post-fed reversed, down	1444	ZFP37	1104.0	ARCHS4 Coexpression,1605;Enrichr Queries,1208;GTEx Coexpression,500	
adipose - post-fed reversed, down	1445	ZNF17	1105.0	ARCHS4 Coexpression,1560;Enrichr Queries,537;GTEx Coexpression,1219	
adipose - post-fed reversed, down	1446	NEUROD6	1105.0	ARCHS4 Coexpression,1386;Enrichr Queries,483;GTEx Coexpression,1447	
adipose - post-fed reversed, down	1447	RFX8	1106.0	ARCHS4 Coexpression,706;GTEx Coexpression,1506	
